Gene,fold_T_NM
HCFC1,1.233610941
LAPTM4A,0.997996224
DZIP3,0.975330178
C4orf32,1.07467553
ZFYVE9,1.058972312
ATP6V1E2,1.113069784
FURIN,0.956118818
KIAA2018,0.816820619
LRRC46,0.890337905
PABPC4L,1.059891827
EFCAB6,1.014775564
ACSF3,1.077926134
MSRA,0.944803374
KCTD20,0.939888016
FZD5,0.843528339
UQCC,0.98441299
DMD,0.988521581
RPL36AL,0.991044078
CLCN3,0.848951081
BZW1,1.053049434
TMEM81,1.018543572
DHX38,1.301767309
PNPLA7,1.127671472
MAP4K3,0.8890474
C7orf64,0.94089062
ZNF91,0.96985217
HOXD8,1.088867005
TECR,0.951314291
SLC19A2,1.054410279
ANKRD44,0.896503721
TLK1,1.022497991
COX19,0.962446725
TLE3,1.015599833
C1orf87,1.219289625
SLC45A4,1.093702835
SPIN4,1.02026119
GLTP,0.995942933
ALKBH8,0.914060947
PFDN2,1.041467632
SS18L2,1.031673981
POLR2J3,0.970829259
RBM16,0.954064944
MAB21L2,1.264186445
C6orf145,0.988479068
PTGDR,1.058389787
ATF4,0.982278565
TATDN1,0.816024672
DCXR,1.028023841
C10orf72,0.759393751
AMDHD1,0.95914029
TMEM59L,1.091784507
ZDHHC6,0.965314283
IL17A,1.106323094
SLC5A1,0.998773857
STAMBPL1,1.049816797
EAPP,0.980395246
ZNF701,0.956365879
WISP2,1.171999494
TAF9B,1.016171716
PLB1,0.996453282
E2F7,1.101739132
KCTD14,0.755203853
SAMD9L,0.966760971
SSTR3,1.021624767
CHD2,0.903677547
SLC22A6,1.111745063
ALX1,1.000422799
TTC7A,0.881510927
MAP3K5,0.891528776
TSHB,1.116878333
HOOK3,0.971751097
HHIPL2,1.224352292
DPYD,0.937032088
C1orf9,0.771717375
KRT7,0.946048734
C10orf116,1.148036081
TRAPPC2,0.965684975
SLC16A4,1.156372912
USP31,0.987335104
PRSS1,0.671668242
FIP1L1,0.976715609
RET,0.996074739
C6orf136,1.042331103
ACY3,0.982681003
PCDH8,1.054667818
CHRDL1,1.053145667
CBFA2T3,1.090058261
KRTAP19-8,1.193094002
INTS3,1.009348024
DNAH9,1.11265776
RBP7,1.136319532
A4GALT,1.055599481
DPY19L4,0.963114098
BCKDK,1.001970138
SC4MOL,0.880646911
LRRTM4,1.011955031
OXSR1,0.998644536
RPUSD4,0.916838348
FAM176A,1.046075655
SYVN1,1.020473755
TCF23,1.069581739
ACSL4,1.109622022
NCL,0.987440463
RTN4R,0.878504332
FAM162A,0.980288451
BUD13,0.892416198
LZTFL1,0.901300125
LGALS2,0.776459469
DDB1,1.034197478
HMGXB3,1.100781012
LRRC27,1.077125769
TAL2,1.066622954
VPS37B,1.014600694
GATS,1.072212413
ATP2C2,0.898618915
OBSCN,1.03220533
GRIK2,1.069822082
MRPL42,1.014092018
WRN,0.95788456
NDUFB7,0.997510492
ZNF589,0.978205674
FBXO41,0.985218718
LAP3,1.034554691
CDO1,1.058855252
MRPS31,0.930515648
CSTA,1.116925028
MAP6D1,0.918807912
ERCC8,0.958126375
TBC1D22A,0.877572776
LELP1,1.123432602
FTSJ3,0.882965811
MAP3K12,0.985741918
FAAH,1.158034771
RHBDF1,1.017229937
CYP51A1,1.094327577
FLAD1,1.028763365
C8orf22,1.038298585
COPB1,1.007457797
C19orf26,1.007200879
TPMT,0.961149867
ANGPTL4,1.097689912
GPRC5B,0.909129373
RASL10B,0.958017259
HK2,1.01792927
CCDC55,0.959572122
NUP107,0.973681726
ROBO1,1.2311032
PFKFB2,0.967681728
PPP1R9A,0.665605121
SLC6A18,1.420620019
EIF4A1,1.041917819
PDIA6,0.969311632
PCDHA1,1.138663966
C1orf49,1.350927415
ZNF276,0.949863589
MAPK1IP1L,0.972706483
IGSF1,1.030950204
OAF,0.999218835
ZNF841,1.297288572
ZBTB7C,1.05558433
C7orf44,0.981974798
PIGP,1.042509246
STC1,0.998946521
EVC2,1.026536087
CD93,1.066217298
OR1N1,1.009346229
CPXCR1,1.132734377
RPLP2,0.99910483
ABCE1,0.942650388
SRPR,0.928775915
USP42,0.973498679
C1orf131,0.986682747
HGSNAT,1.032114094
CLEC18C,1.052743773
CALD1,1.045708363
TTC12,0.948411271
CSNK1A1,0.985056755
SLC27A1,0.989737583
PHKG2,0.954856306
PSEN1,0.965639057
DBR1,1.01892309
FASTKD3,0.960763462
NAT8,1.273301109
SENP8,1.057386748
ARPC1B,1.021397114
PTPRH,0.826964455
CKS1B,1.02251985
LOXL3,0.946433688
ZNF673,0.940383781
PSMD11,1.001985183
HPS3,0.962502051
TSSC1,0.961690616
XCL2,1.03588746
RBM43,0.942767582
LACE1,0.920504155
SEC22A,0.995038517
RNF212,0.875927452
OR8H3,1.380374301
TRHDE,0.907722261
C5orf62,1.037115762
XRCC1,0.880885398
GNB2,0.961272363
RNF185,1.027732161
DHFR,1.040042723
PRIMA1,1.053690491
DPY19L1,0.843016028
CACNG5,1.08238339
TMEM183A,0.943304318
DRD2,0.995908592
GABARAP,1.009106365
SCEL,1.031789475
SST,0.816328198
MMP23B,1.093552625
C10orf128,1.064090808
IL21R,0.971543589
KDM1A,0.889687944
UBE2NL,1.038886347
PLEKHH2,1.007719006
XPNPEP1,0.870716075
UROC1,1.042635928
APOA5,1.051819385
MAPK8,1.061104403
REEP5,0.98721229
PRKCG,1.088480848
RNASEH1,0.989817419
RPS8,1.002638172
PRDM7,1.233048999
KCNH6,1.179456985
AMY1A,1.00771485
C12orf24,0.974340116
FBXO39,1.108624424
MORN4,1.005062499
C14orf45,0.96030287
TPP2,0.916949269
FASLG,1.146710819
PPCS,0.984140067
KYNU,1.008265402
EOMES,1.111769886
PHTF2,0.986944945
GABRG2,1.135125451
SDCCAG1,0.986044583
DHDPSL,0.965971374
WLS,0.937312974
CDHR3,0.988831526
HAUS2,0.861462869
POLR3D,1.091594034
PENK,1.054160889
ABCB8,0.985791071
PPP1R7,0.997554863
GSDMD,1.025891164
SLC22A5,0.946956182
GMDS,0.918564214
RPS7,1.014169282
IL4R,1.087909305
SIGLEC8,0.817394081
C2CD2,1.062721616
KIAA1715,1.102704546
GLTSCR2,0.930886303
F13A1,1.189969553
SNRNP40,0.97632294
TIMM23,0.99801279
CRIPAK,0.984375692
ALDH2,1.006575636
RSPO3,1.230302643
SPAG7,0.954542155
MFAP4,1.08535166
EIF4E2,1.001211857
TACR1,1.246479879
KRTAP4-9,0.986500969
BSDC1,1.035909615
FAM150A,0.783054415
CTNNBIP1,1.124389354
ANGPTL7,1.087849206
CTDSPL,0.967379412
SIRT5,0.998015979
CA5B,0.898949673
PDCD6,0.993501811
LYPD1,0.7326887
C3orf35,0.817635088
GRAMD1C,0.808297878
PHF21A,1.070240895
ZNF251,1.000588784
CRYBB1,1.025857399
GPR75,0.897449073
PSMD14,0.997980506
S100PBP,1.007014495
C2orf56,0.908125042
VLDLR,0.978710648
COL9A3,0.977508298
TADA2A,1.003514918
ZNF260,0.987976986
PNPLA1,1.134185279
RHEB,1.007479538
SRMS,1.08244813
AKAP12,1.149633285
FAIM3,1.137001327
FAM150B,0.770878747
SIPA1,0.961801959
THBS4,0.926674861
MAMLD1,0.957270205
ZNF43,0.905512596
ADAM21,1.063762684
HDAC9,0.995485483
FAM64A,1.043800178
NFKBID,1.023655657
RAD52,1.014164773
AZI2,0.994171882
TRIM74,0.861021716
PLEK,1.041678773
CHST7,1.062689135
GABRB1,1.045159979
MED13L,1.071701571
RBM4,0.996948768
GABRB3,1.08111396
CSPG5,1.134017915
ATP6V0D2,1.12809482
ZCCHC8,0.952077119
LYZL6,0.992877462
OLFM1,1.008658704
TCEB2,1.018335524
MED9,0.971163312
NADK,1.017787429
ETFDH,0.973478645
OR2S2,1.045995583
BRD3,1.038781271
LAMP1,0.916668044
FBXW4,0.92497697
CRYL1,1.015182291
C9orf5,0.895292098
RWDD1,0.963862357
SLC30A9,0.946048226
MANBAL,0.880374831
BRCC3,0.883179603
DLL1,1.035307201
RNASEH2C,1.016995677
PMEPA1,0.963225302
RANGRF,1.042509732
ICA1L,0.950804122
MESDC2,0.9748222
VMA21,1.015867972
C18orf25,0.995727462
PPP1R1A,1.071349186
KIAA1429,0.993021292
C17orf90,0.983081327
MCEE,0.970877891
NFU1,0.985732358
EFEMP1,1.091496946
ZNF793,0.956080475
PPP3R1,0.925301726
ZNF710,0.814103714
MNS1,0.918397075
AP1S1,0.960626529
ACER2,1.046889022
ARFIP2,0.874713552
CDH24,1.063212526
SGK494,0.967161351
TSHZ2,1.145486928
NIT2,0.979201029
TOM1L2,0.993209393
PSMB4,1.00818949
C1orf226,1.100945825
SIM1,1.199191081
SLC13A2,1.067627694
TMEM150C,1.059019089
FBXW5,1.007656664
DDX12,1.060082338
TPX2,1.041651881
YWHAH,0.980089679
MED27,1.036661854
HSPA4L,1.035750427
ZNF576,0.900547163
CCDC136,1.200252815
GUCY1B3,0.915564125
DDX49,1.086516979
PYGL,1.141226791
NPDC1,1.021606313
SAR1A,1.029995231
PSMG2,0.973628921
RNF26,0.986516892
RAB43,0.982831252
ZNF350,0.915037735
LIMS1,1.031671733
PDE7A,1.023047597
PCDHA10,1.111272191
CMBL,0.937078465
PCDH11X,1.08919312
CMPK1,0.963759558
C6orf57,0.981932162
ORAOV1,0.956033727
INF2,1.029559345
C17orf87,0.994855014
DDX11,1.071905763
SLC29A4,0.959862883
FAM38A,1.174277179
RPL38,1.004956438
VAMP8,0.917020754
LIN7B,0.986004796
PER1,1.030196624
MSI1,0.981392895
C14orf43,1.039930299
A2LD1,0.948016522
WSB2,1.014507094
MRFAP1,1.008515996
ICK,0.979680435
TUBB2C,1.020817726
RARRES3,1.036045262
ERGIC3,0.954332257
TMPRSS6,1.195496679
KIF13B,1.250380211
C15orf17,1.020634172
MNT,1.146127337
C19orf53,0.969944105
PF4,1.059829371
COG2,0.96751597
ZNHIT6,1.078034223
RNF175,1.238853727
KBTBD2,0.99422984
OPA3,0.953226272
SPATS2,0.983856282
SPN,1.107632897
C14orf138,0.90850836
ARG2,0.878580687
TSNARE1,0.962897103
C6orf163,0.886829274
C6orf115,0.981397473
POLR2E,0.939700403
GPR4,1.078898427
ZNF610,1.044673875
ERC2,0.903555889
IER5L,1.021184762
IL13RA1,0.969810399
CCDC36,1.156156813
ANP32A,0.965814544
FOSL1,1.051009854
LENG9,1.027818575
DDX51,1.025367668
STK36,0.981420062
CBX7,1.00037343
CTDP1,1.025594225
MIF4GD,0.814470604
PTPRM,0.942924229
DGUOK,1.022733703
RPL7A,0.985899109
RAB9B,1.061447441
CELSR3,1.368595917
KCNS1,1.008162016
PPT2,1.103606643
KRT19,0.969182119
SPRR2B,0.968927369
FBXO36,0.897080054
SFT2D1,0.978759665
C10orf111,0.810934537
HIF3A,1.05888101
ZNF449,0.84181014
CD70,1.270734847
BARHL1,1.111318307
C17orf50,1.063403833
FAM198A,1.067310077
CXCL16,0.919253528
TMEM217,0.899676194
TEX2,0.946043346
C19orf71,1.091042024
PAQR7,0.985221426
COL5A3,1.215201441
C1orf122,0.979605822
SMYD4,0.996924794
SESN1,0.970417377
SPAG16,1.003930078
C20orf106,0.908538531
EXOC8,1.012767658
RSBN1,0.943486045
GOLGB1,0.983407633
FAM108B1,0.979346712
AKR7A2,1.011568823
HSPA1B,1.072228547
HNRNPA1,1.000926562
SCAMP3,1.027394335
TGFB1I1,1.052843068
FAM18A,1.060172759
CIB2,0.984497248
IER3,0.997675974
PRAC,0.591693232
DNA2,1.021691069
THOC6,0.984743489
ITGA3,0.950216725
DDX55,0.91191648
FBXO34,0.949550699
SGEF,0.960068767
CLEC4C,1.151554227
LRAT,0.72776088
SLC25A33,1.014894941
SHISA2,0.997839519
PLA2G4F,1.132179323
C1orf144,1.03698537
GSS,0.958196152
SETD8,1.004924206
DEF6,1.01811447
LAPTM4B,0.918258448
RNF130,1.00700729
CCR10,0.973718188
ACVR1,1.036365186
ETFB,1.033013972
NAGK,1.080696674
PRRC1,1.018844958
TNIP3,1.245675595
IL20RB,1.104246229
TPD52L3,1.333568673
TWF1,0.993425481
ADM2,0.825870419
TWSG1,1.08788222
PBXIP1,1.000165134
SH2D5,1.08518343
MT1E,0.97917873
LOC401052,1.143710559
KDM5B,0.864609379
TRIB1,1.030846713
ADAL,0.984245149
CRYBB3,1.006208413
TEKT5,0.898751698
RYBP,0.900926301
C15orf57,1.000653989
C20orf108,0.983342111
AREG,1.138535405
ELOVL1,0.981197211
KLHDC1,1.007686843
ERCC6,0.940983935
CLDN10,0.690822678
ECHDC1,0.952810248
PRRG4,0.643814606
KLHL7,1.139429419
LOC402644,0.980978653
GALNT7,0.870541145
FAM72A,1.043389125
PCDHGA5,1.062832037
HIST1H2BF,1.525622769
AMIGO2,1.065097944
NDUFB10,0.97469308
MX2,1.141303851
VEZT,0.942590774
FGG,0.549854521
KERA,0.921737799
TRAFD1,1.091276235
CTCF,0.910519581
ZNF33A,0.889356846
TMEM48,1.059175958
CAPNS2,1.076012949
SLC12A4,1.016392261
CLCN7,1.041902066
SLA2,1.113816093
TRIM36,0.903497633
SLC35E3,0.936545936
PRDM1,1.047734414
SEMA4B,0.974325996
LNPEP,1.188602953
KIAA1409,1.056858625
ZNF662,1.058578276
LGI1,1.124180399
TDG,0.958141436
DBX1,1.0452745
THAP6,0.979498288
NM_006896,1.081900125
CPPED1,0.996585398
UROS,0.961857137
SGPP1,0.975335551
RHOA,1.038111937
LGALS7,1.095186465
PGAP1,0.883943979
PPP1R14A,1.027214184
NONO,0.89563718
HAPLN1,1.165957283
APLNR,1.06171074
SLC43A2,1.030741119
OR2L8,1.167024385
MMAA,0.933931481
DBNL,1.003513073
BRP44,1.031110716
AP3S2,0.927314614
HIST2H3D,0.996617673
KRTAP10-10,1.099963208
FSCB,1.132463633
NGRN,0.994448441
PLXNA3,1.011659816
RASL11B,1.124622135
PTRH1,1.003979335
TFG,1.024282015
RAP2A,1.002311746
CD74,0.926345225
DNAJB12,0.996485953
GP1BB,1.019862298
HADHA,1.008994814
BZW2,1.012837582
C15orf48,0.832891258
PCDHGC5,1.098835697
SULT1C3,1.01992445
THRAP3,0.910471785
SCARB2,1.001778011
TMLHE,1.127923465
GTF2H3,0.968218934
KLHDC3,0.926386624
HJURP,1.113984447
FAM70B,1.048484308
DGAT1,1.027559828
NR1D1,1.373297995
TMOD2,1.074502101
CNN3,0.985419336
GALNS,1.163345204
TXNL4B,1.031270281
IL1F7,1.108449068
SHOX2,0.947124112
ABHD15,1.072125454
SURF1,0.965785265
VCP,1.04830714
FTCD,1.01610469
OR5K3,1.242423982
OR5C1,1.114524906
FANCB,1.024672191
ADPGK,0.904319611
ATL1,1.047597014
CORO1A,1.009754107
NXNL1,1.155647933
POLR3G,0.864015583
SH3TC1,1.012339161
CRNKL1,0.965196283
FZD1,0.975116597
KIAA1147,1.110352229
SMARCC1,0.811608322
PPM1F,1.039772441
CDH19,1.007127063
PRCD,1.037732424
SLC9A1,1.051909812
ABCC2,1.07342525
CD47,0.932831357
ACOT1,0.998936508
H2AFB2,0.971956298
ESPL1,1.048544613
OOEP,0.921846215
C11orf74,0.979560896
TSTD2,0.955628093
BTBD6,0.98816166
SPRED1,1.014333606
CCNF,1.114091555
RHOT2,1.022044042
PEX2,0.943782239
VPS26B,0.998538137
CHAF1A,0.997233784
DNAJC7,0.921551765
YTHDF3,0.965677844
EFCAB7,0.926436043
ABCC10,1.054823234
FAM72B,1.038025761
POLR2J,0.992240595
VIP,0.818268537
TTC36,1.045872517
NICN1,1.163284969
C3orf10,1.004022526
POGZ,1.011147283
SUCLA2,1.014809666
HOXB7,1.095082987
CSNK1E,0.970605606
FAM59B,1.028897017
NCOR1,0.953981978
IL18,0.880655599
DUSP16,0.900982015
C1orf110,1.540809767
C10orf71,1.036178193
FAM171A2,0.9872739
CCDC154,0.913716656
YAF2,0.97362601
DNAJA2,0.951403496
DCAF10,0.971078764
SOS1,0.99938522
NEURL1B,1.068020941
HIST1H2BE,1.022965202
ZFYVE16,1.055954838
PRPF4,1.024279694
ZNF790,0.958686903
LCN6,1.073144808
CLASP1,1.090697336
ZNF714,0.877234561
DHX35,0.994046947
STRA13,1.010495183
ZNF771,1.021597434
PCNP,0.998247868
ARSD,0.924101374
ERBB2IP,1.011127756
IL1RN,1.054037268
MAP1S,0.997388887
ZNF439,0.881707016
C6orf153,0.987286328
ROCK1,0.895907782
PEX16,0.997239981
EREG,1.116020967
NM_000523,1.001295602
DPF2,1.024545447
C15orf41,1.067958247
TMEM211,1.295435469
ZNF331,1.076340551
TBC1D2,1.029012382
MEX3D,0.965480335
TNFRSF21,1.016765366
PGLYRP2,1.129036054
FABP4,1.210812716
PSMC1,1.019927598
EIF1,1.017298932
PRELID1,1.039625733
ITGAV,0.935279521
IKBKB,0.874641072
PTPLB,0.980440741
ZNF34,1.008909142
SAP130,1.073378304
DENND2A,1.080465227
RRP12,1.086958703
LGR6,1.078090131
ALG1L,0.986769511
RAB24,0.99608051
TEAD4,1.036695358
SCNN1B,0.898279442
CCNB1IP1,0.972912599
POLE4,1.050808064
SLC39A6,0.892646073
PRKCZ,1.037298088
LRG1,0.833471443
HIST1H1B,1.053626587
MT1F,0.874941487
C9orf139,0.880436428
MAP2K3,0.975043176
DACT1,1.05105504
ATP5C1,0.970723724
POPDC2,1.051359389
ABHD5,1.012054822
ZNF735,0.920714351
IWS1,1.004737569
PCOLCE2,1.536072363
C21orf29,1.584786049
CTR9,0.957241894
TTLL3,1.141218774
PDHB,1.005023282
DNAJC16,0.957465801
MBD3L2,1.059637814
APBB2,1.034321482
FNIP2,0.998675529
HTR1D,0.921933679
EIF2B3,1.012935708
FGFR1OP,0.902210397
FN3KRP,1.100080324
PKP2,0.778300913
ALKBH3,0.960228107
SMARCD3,1.053015388
CLP1,1.011338482
NM_018951,1.178564287
DHX57,1.019050821
ADAM22,1.035392617
DRAM1,1.015445942
CST4,1.020636458
NPC2,0.982462523
MYO15A,1.030019573
GDF15,0.835542749
SULT1A4,1.03834771
ITGB8,1.130841684
GLYR1,0.965871551
MGAM,0.99587343
NPTX2,0.898325434
HSH2D,1.097070647
MCAT,0.943086356
ATE1,0.913756958
HS3ST1,0.95780241
ZBED4,0.989916684
SLC2A3,1.119039318
PRAMEF6,1.351024667
NOX1,1.140820898
SBDS,1.000578706
EDN2,0.796699243
PDE8A,0.826587327
INTU,1.209165677
HTR3C,1.231874202
MLLT11,1.071130299
ROR2,1.133095285
PRH1,1.023737111
PIGK,0.953382867
AXIN2,1.002631577
EIF3CL,1.06385795
CHMP4B,1.010888876
C1orf161,1.141679246
TOX4,0.994681049
SMC6,1.142665525
MICALL2,1.044788461
LARS,0.975979742
ISG15,1.093476245
CTSD,0.947188024
CHPF2,1.048964204
MEOX2,1.015032106
SLC5A5,1.022656604
DHRS4,1.001460992
CISD3,0.959574162
LRRTM3,0.869699692
OR10G2,1.177020278
LONRF1,1.036941816
CMTM6,0.953265547
ARF4,1.005637869
PITX1,1.215609916
UTS2,1.021877866
TMBIM4,0.985887858
NFAT5,0.901457794
GSTM3,0.966333273
ZBTB3,0.975219486
CDH15,0.869841827
SMYD1,1.097157488
PLLP,0.902562652
FAM107A,0.949801575
SMCR8,1.04098345
SEC14L2,0.979654959
C9orf46,1.000397663
GPAA1,0.909164597
S100A11,1.010505562
CHIC2,0.994193001
PPIP5K2,0.914037126
MEF2B,1.007418372
TRIM16,1.024821404
CLUAP1,0.902322289
C1orf53,0.914782588
PCDHA2,1.043965787
AGA,0.937746016
PPM1H,1.03857226
CCDC157,1.043906994
EAF2,1.022696114
TXN2,0.940238649
NGF,1.040363031
OVOL1,0.945792185
CCDC97,1.001892278
CANX,1.003489656
TICAM2,1.088411952
CYBRD1,1.060004313
TXNL4A,1.000110807
SP8,1.111087371
CYB5RL,0.977180376
C4orf29,0.95245345
FAM183A,1.016093124
RBKS,0.858338346
PCCA,0.890446787
ACAP1,1.074862981
MCCC1,0.935064796
KRT73,1.057634382
CLCF1,1.131017413
CDC123,1.006196394
JAK3,1.104233055
DDX18,1.026381179
FUT4,0.938414627
C17orf58,0.920477636
CGB,1.101571378
FST,1.11175032
CLDN22,0.932310851
CLTCL1,0.930632782
KATNAL2,1.024607181
ZNF286B,0.988496107
ADAMTS3,1.012076879
RRAGB,0.977632199
SPEG,1.114736742
TARDBP,0.971253547
FAM40B,1.089768264
HABP4,1.059335046
SPRR2D,0.906996686
GPR180,0.965788481
NAV3,1.33648018
FOXS1,1.005991088
ODF2L,0.949666393
KCNK6,1.166678292
THAP1,0.981249367
UBTD1,1.047940759
BNIPL,1.11668362
LRRC14,0.994875456
FBXL16,1.004438294
RBMS2,0.934575858
MGAT5B,1.115796701
CABP4,1.01325855
CAND1,0.980972949
PYHIN1,1.114451448
DLEC1,1.115553657
FAM124B,1.216182347
MFAP3L,0.859376337
HES1,0.859682366
TMCO1,0.941546348
FAM161B,1.015906483
ADIPOQ,1.01839949
RFNG,1.04949492
GPR153,1.050198859
CEP192,1.039381755
INO80E,1.011077663
RIC8B,0.902477289
RNF187,0.991461882
KIAA1109,1.006681888
C3orf70,1.064489807
C17orf62,1.062531165
PLEKHA4,1.025273066
HNRNPH1,0.953776534
GLUL,1.035183908
C17orf59,0.982904077
HPCAL1,1.083498029
RBP5,1.065224577
SRXN1,0.998837112
NF1,0.848392085
NFYC,0.974141505
ACTR8,0.953394644
TIMM22,1.025213141
SNTB1,0.866500452
ADCY6,1.034231684
TNFRSF4,1.089928861
MRPS17,0.993259247
GNPDA2,1.011272342
PCDHGA8,1.045174401
ATP6V0E1,1.02283392
PPIAL4E,0.985540514
ZNF20,0.85236258
SPSB3,0.909994002
HSF1,1.012334919
CCDC41,1.080550222
NOP2,1.067050544
DPP4,0.9291865
GPS1,1.0150728
APC2,1.074616971
CUTA,1.010991713
SFRS1,0.978936395
LPAR1,1.07180765
GREB1,1.027089395
UBAP2,0.966172561
F11R,0.847282617
IL17C,1.368110629
CD55,1.053909808
C18orf34,0.908575802
OCIAD2,0.94980215
ZNF616,1.136163419
HEXDC,0.880647108
GNPAT,0.992407256
TGS1,1.051754806
WFDC1,1.166469453
ITGAD,1.088647957
CHMP6,0.929080671
ANKRD2,1.088577209
EIF2AK1,0.922696561
NXT2,1.174595118
LIMCH1,1.019275207
PDGFD,0.812907019
ADAMTSL2,0.965434489
LIN28A,0.946714696
AHNAK2,1.054230617
LOXL4,0.732002219
PNMA5,1.070697383
TIMM9,0.997867928
SEC61G,1.000169444
HOXD1,1.035922529
NDUFV1,0.878692724
ORC1L,0.984331815
C10orf67,1.166531372
DAXX,1.12903082
CBX8,1.070634576
BBS1,1.107506643
SERP2,1.074118571
CXXC5,0.945407582
RBM9,0.928275138
GRAP2,1.0933986
NOC2L,0.875606795
ZSCAN20,0.979640107
MEGF6,1.000042554
LSM10,1.028969139
C20orf132,1.006481797
RRAGC,0.988479075
PLEK2,0.838288444
CASD1,0.970646242
RBX1,0.999387385
GRAP,1.119356158
PGC,1.031366695
JMJD4,1.00713299
GUCY1A2,0.913187987
C7orf30,0.995147346
RAB27B,0.862981581
BOLA3,0.970457334
DCTN2,0.931433019
HIVEP1,0.936409244
TNFSF18,1.055766237
BFSP2,1.038588855
MINA,1.03111969
KRT36,0.950324074
COQ2,0.972229524
FRK,0.740725371
CALM1,1.060546449
RPS6KA5,0.88232164
KCNA5,1.081472141
LSM14A,0.996671927
VTI1A,0.984777629
SLC47A2,1.138587153
HRASLS,1.032965315
BRD7,1.00207454
C6orf138,1.2700875
KRT18,1.078382038
C20orf4,1.011872908
FAM105B,1.008035844
C12orf73,0.868704315
JRK,0.983003406
FGF6,1.219759376
PLEKHA9,1.006979815
TOMM34,0.87592252
TOMM20,0.986452672
SHISA4,1.039085651
ZBTB10,0.996379646
C6orf162,0.945503574
SLC28A3,0.637863123
RPS11,1.008960277
CYP7B1,1.038094923
C7orf66,0.907756762
TCEAL4,1.05760705
ERBB2,0.971254915
LOC642587,1.157736308
TFF1,0.750702554
CCT3,0.989899969
CBARA1,0.965395211
GP2,0.645414165
C14orf101,0.904957277
SFRP1,1.139649979
ULK2,1.014389901
GLOD4,0.980156276
BSG,1.062461287
MED29,0.941512469
FAM86B1,1.002174622
ITFG2,0.954192508
MAP7D3,1.08007428
POU4F2,1.097586628
PDCD2,0.975461586
FGL2,1.001907065
BCO2,0.90822347
RNF219,1.066005002
CHD4,0.850328272
IDO1,1.152661931
SOSTDC1,0.955643382
SYT6,1.097156372
KIAA0528,0.902879565
NRBF2,1.003147416
COG8,0.953076863
DOK3,1.018259394
C20orf134,0.978233424
P2RY8,1.011396051
APOA1,1.194391676
SNX1,0.975154612
SARNP,1.010401182
P4HTM,0.937097648
SYNC,1.168949103
GRHL1,1.005225149
HMGN4,0.98949918
LRRIQ1,1.11346811
ZC3H14,0.947914436
BUB1,1.064235405
BEX2,0.893731077
TMEM208,1.004425503
ZNF568,0.935295529
C20orf201,1.008651747
CFC1B,0.878771771
CSAG2,1.262757746
NDUFB9,1.003708937
TRPV2,1.030259682
KLHL15,0.968643008
MLF2,1.049339177
LCK,0.953800587
MANEA,0.939865347
CADM3,1.06100372
PRICKLE3,1.103477197
PRR15,0.907227895
RNF121,0.848773812
BCAP31,0.948346422
GHITM,0.989505784
FAM156B,0.980730215
SLC35A3,0.921463445
C1orf114,0.621544971
RHOQ,1.016626595
IGFBP4,1.059412756
HSPB3,1.251138343
TSC22D3,0.974884086
PRDM10,0.959467351
EMG1,1.017600323
FAM173B,0.964829542
ZMYND19,1.056792386
PCDHA3,1.082907171
NCBP2,0.975422707
TSPO2,1.187716918
CA14,1.103971269
ACOT4,0.914643113
BTN2A2,1.023815327
FTSJD1,1.175759144
NDUFA4L2,1.040152603
FAM76B,1.055213248
TEAD3,0.997153448
SIGMAR1,1.028319459
SSH1,1.008767108
OXCT1,1.034438445
PLDN,0.941228556
KCNK2,1.227711785
TMED1,0.953893078
STAG3L2,0.997068594
PACSIN2,0.857672906
EIF3H,0.988634535
PEX12,0.901876115
ESRRA,0.975331908
OSBP2,0.982920308
SYT3,1.081368027
GLRX2,1.020194034
LRRC3,1.015050769
NUBPL,0.959804516
SSX2IP,0.94466779
CTGF,1.018729902
AKR1C4,0.922065693
CPSF4,0.981697229
CCDC60,0.876272946
CFD,1.243966667
CFB,0.833908404
CEBPA,0.969191057
HAP1,1.161367933
C5,0.896656306
NAP1L5,1.055967214
LRIT2,1.101855452
MYL9,1.034798875
DSEL,0.996823296
NID2,0.946716909
GNG4,0.899675303
IMPG2,1.216346613
NOL9,1.024410551
THOC1,0.902763475
CYB5R4,0.917253183
NR6A1,1.075467859
COX16,0.900124279
PSMA8,1.235293545
USP2,1.024067863
CCNL2,1.010223417
KAZ,1.117151294
SLC39A8,1.004431891
GPR172A,1.014815529
DCAF5,0.960081036
DTX3,1.008792144
CCL8,1.015326703
DNM1L,1.025157811
CPA1,0.555355784
RNF13,0.930626251
YY1,0.941789855
TMEM40,1.210264482
CPLX3,1.086233093
TMEM47,1.054719365
UMPS,0.980770331
LYRM2,1.021703355
ZIC2,1.415058903
MSC,0.940678564
WDR26,1.005024539
RASL10A,1.052524042
EIF2C2,1.052301538
HMGN1,0.989099093
KRTDAP,0.841799845
